1,0.1912389576435089
2,0.16229044198989867
3,0.10606047511100769
4,0.05495269261300564
5,0.05977373272180557
6,0.059991026669740675
7,0.06000517085194588
8,0.060007646679878235
9,0.060008374601602556
10,0.0600085161626339
11,0.06000869572162628
12,0.06000871136784554
13,0.06000862866640091
14,0.06000858098268509
15,0.06000844314694405
16,0.06000824272632599
17,0.06000760644674301
18,0.06000670790672302
19,0.06000301241874695
20,0.05999141186475754
21,0.059918595105409624
22,0.05798880308866501
23,0.055637601763010025
24,0.053624135255813596
25,0.04835415482521057
26,0.04692603833973408
27,0.04322705082595348
28,0.04180369414389133
29,0.03964933231472969
30,0.03733425848186016
31,0.0347890168428421
32,0.03245920985937119
33,0.02987947277724743
34,0.02748880460858345
35,0.026935562118887903
36,0.026042168587446214
37,0.025483611039817333
38,0.022271880134940147
39,0.02094103116542101
40,0.020024651288986207
41,0.019267196767032146
42,0.018350890092551708
43,0.01717812567949295
44,0.016898179799318312
45,0.019019122049212456
46,0.019252103567123414
47,0.01665646247565746
48,0.01490259189158678
49,0.015355288423597813
50,0.017372032813727855
51,0.04543733410537243
52,0.03688258789479733
53,0.035909910872578624
54,0.031239888444542886
55,0.02943713702261448
56,0.028135091811418534
57,0.026636388152837753
58,0.025572550296783448
59,0.024609358236193656
60,0.02376044075936079
61,0.022907085344195367
62,0.022115633822977543
63,0.021059594862163068
64,0.020032229833304882
65,0.018981302343308925
66,0.017767000012099743
67,0.016365966573357583
68,0.014887326769530774
69,0.0166206369176507
70,0.023931629583239557
71,0.021150736697018148
72,0.017205852083861828
73,0.017608184181153775
74,0.015095043182373046
75,0.014130932092666627
76,0.013298516534268856
77,0.011976567190140485
78,0.011335570458322763
79,0.010945519432425499
80,0.010477421432733535
81,0.010122893005609512
82,0.009737178590148688
83,0.009553945995867253
84,0.009756331145763398
85,0.010468644276261329
86,0.011503921635448933
87,0.009874140843749046
88,0.009007256105542183
89,0.00945159001275897
90,0.011111986357718706
91,0.010098213329911232
92,0.009877713862806559
93,0.008654271438717841
94,0.008248519245535135
95,0.007884424738585949
96,0.00741068059578538
97,0.007426606211811304
98,0.007240318041294813
99,0.00699983723461628
100,0.006605944875627756
101,0.05262371227145195
102,0.050120101496577266
103,0.04654636681079864
104,0.041416746377944944
105,0.03755417801439762
106,0.03344521410763264
107,0.03026980459690094
108,0.026810237020254136
109,0.024317838624119757
110,0.023219142854213715
111,0.02129329405725002
112,0.019037429615855216
113,0.016805274412035942
114,0.01651706174015999
115,0.015668037347495556
116,0.014544627629220486
117,0.013876423053443433
118,0.014945142529904842
119,0.016948344744741918
120,0.014324700087308883
121,0.013497819378972053
122,0.01272412221878767
123,0.011638538539409637
124,0.01066549215465784
125,0.010057204868644476
126,0.009657194558531045
127,0.009153967443853616
128,0.008769720606505872
129,0.008421649690717459
130,0.008123870193958282
131,0.00784122832119465
132,0.0077181517146527765
133,0.007602308504283428
134,0.010035285539925099
135,0.010859778802841901
136,0.0098811699077487
137,0.008288543671369553
138,0.009248495660722255
139,0.007662488799542189
140,0.007702163700014353
141,0.007433360908180475
142,0.00725840306840837
143,0.006663505500182509
144,0.006847987230867147
145,0.006566126272082329
146,0.0061013600789010525
147,0.00572035820223391
148,0.005656016385182738
149,0.005461544543504715
150,0.005244576372206211
151,0.00504841017536819
152,0.0050904455594718455
153,0.005033441027626396
154,0.005113955959677697
155,0.004819980263710022
156,0.004583996022120118
157,0.004446113994345069
158,0.004289111914113164
159,0.004243474220857024
160,0.004157354682683944
161,0.004039718024432659
162,0.0040034044068306684
163,0.0040551125537604095
164,0.0041171129327267405
165,0.005348877422511578
166,0.007425438798964024
167,0.006022617686539888
168,0.0051798892673105
169,0.004502491420134902
170,0.0041192260570824145
171,0.004002714203670621
172,0.00389870535582304
173,0.0038784080184996127
174,0.003880406590178609
175,0.00375237874686718
176,0.003756332118064165
177,0.003584274323657155
178,0.0035494377370923758
179,0.0033709578216075896
180,0.003281519003212452
181,0.0031955782789736984
182,0.003236469440162182
183,0.003360129287466407
184,0.003298892267048359
185,0.0037672150414437056
186,0.005207913322374224
187,0.004642567923292517
188,0.0038378251250833274
189,0.003313040127977729
190,0.0031306893564760686
191,0.0029672640841454266
192,0.0029274498578161
193,0.002891450980678201
194,0.002918504597619176
195,0.0028960834257304668
196,0.0027550342958420513
197,0.0028023118153214454
198,0.0030673241708427668
199,0.0031859536189585923
200,0.0030457098968327046
